brand,model,screen_size,color,harddisk,cpu,ram,OS,special_features,graphics,graphics_coprocessor,cpu_speed,rating,price,price_dollar,harddisk_gb,harddisk_imputed,cpu_family,ram_gb,graphics_type,cpu_weights,graphics_type_encoded,graphics_encoded,brand_encoded,performance_score,vfm_score
Apple,MacBook Pro 15-inch,15.4,Space Gray,256 GB,Core i7 Family,16 GB,macOS,,"Integrated, Dedicated",integrated_graphics,2.8 GHz,4.0,"$1,649.95 ",1649.95,0.22580645161290322,False,Core i7,0.30434782608695654,Both,0.9,2,0.0,13,0.4586676016830295,7.26991727022031
Acer,Unknown Model,14.0,Unknown,128 GB,Unknown,4 GB,Chrome OS,Stylus,Integrated,,,4.6,$419.98 ,419.98,0.0967741935483871,False,Unknown,0.043478260869565216,Integrated,0.0,0,0.0,1,0.020546984572230014,1.2794451531239197
Lenovo,Legion,15.6,Slate Grey,,Core i7,32 GB,Windows 10,,Unknown,,,4.9,"$2,499.00 ",2499.0,0.9758064516129032,True,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,0,0.6206241234221599,6.494782085540083
Asus,UX490UA-XH74-BL,14.0,Royal Blue,512 GB,8032,16 GB,Windows 10,Ultra-slim Bezel,Integrated,,,3.3,"$1,599.00 ",1599.0,0.4838709677419355,False,Unknown,0.30434782608695654,Integrated,0.0,0,0.0,6,0.1244740532959327,2.0357880273954208
Acer,Unknown Model,15.6,Black,128 GB,Core I3 1115G4,4 GB,Windows 10,Water Repellent,Integrated,Intel UHD Graphics,,4.2,$429.98 ,429.98,0.0967741935483871,False,Core i3,0.043478260869565216,Integrated,0.7000000000000001,0,0.0,1,0.30054698457223006,18.279583975632356
Hp,Omen,15.6,Black,512 GB,Core i7,16 GB,Windows 10,Anti-glare,Dedicated,,,4.4,"$1,999.00 ",1999.0,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,3,0.48447405329593274,6.338112104090452
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Hp,HP Spectre,15.6,Dark Ash Silver,1 TB,Core i7,16 GB,Windows 10,,Dedicated,Nvidia,,4.0,"$2,399.00 ",2399.0,1.0,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,3,0.5360869565217392,5.843959269791762
Asus,ZenBook Pro 15,15.6,Black,512 GB,Core i7,16 GB,Windows 10,Nanoedge Bezel,Dedicated,,,4.1,"$2,399.00 ",2399.0,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,6,0.48447405329593274,5.281319756597254
Acer,Unknown Model,14.0,Black,128 GB,Unknown,4 GB,Other,Stylus,Integrated,,,5.0,$405.98 ,405.98,0.0967741935483871,False,Unknown,0.043478260869565216,Integrated,0.0,0,0.0,1,0.020546984572230014,1.3235661249543915
Lenovo,Lenovo Legion,15.6,Phantom Blue,1 TB,Core I7 11800H,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3050 Ti,,4.6,"$2,299.00 ",2299.0,1.0,False,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,0,0.6230434782608696,7.087312311123039
Apple,MacBook Air,13.0,Silver,128 GB,Core i5,8 GB,macOS,,Integrated,Intel HD Graphics 6000,,4.4,"$1,248.00 ",1248.0,0.0967741935483871,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,13,0.3622861150070127,7.591704443527099
Hp,HP Omen,15.6,Black,1 TB,Unknown,16 GB,Windows 10,Backlit Keyboard,Dedicated,NVIDIA GeForce GTX 1060,,4.1,"$1,299.00 ",1299.0,1.0,False,Unknown,0.30434782608695654,Unknown,0.0,1,0.0,3,0.17608695652173914,3.5450325234479623
Dell,XPS 13 (9360),13.3,Machined Aluminum Display Back and Base In Silver,128 GB,Core i5,8 GB,Windows 10,,"Intel HD Graphics 620, Integrated",Intel HD Graphics 620,,3.2,$724.81 ,724.81,0.0967741935483871,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3622861150070127,13.071628627532483
Lenovo,Flex 15,15.6,Unknown,512 GB,Core i7,8 GB,Windows 10,,Dedicated,2GB NVIDIA GeForce MX230 Graphics,1.8 GHz,4.5,$659.90 ,659.9,0.4838709677419355,False,Core i7,0.13043478260869565,Unknown,0.9,1,0.0,0,0.4409957924263675,17.476662734590235
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Asus,ZenBook Pro,15.6,Black,256 GB,Core i7,8 GB,Windows 10,Fingerprint,Dedicated,,,3.7,"$1,499.00 ",1499.0,0.22580645161290322,False,Core i7,0.13043478260869565,Unknown,0.9,1,0.0,6,0.41518934081346426,7.243471409259026
Lenovo,Lenovo ThinkPad,14.0,Unknown,512 GB,1.2GHz Cortex A8 Processor,8 GB,Windows 10,"Anti-glare,Fingerprint Reader",Integrated,Intel HD Graphics 620,,4.2,$499.00 ,499.0,0.4838709677419355,False,ARM,0.13043478260869565,Integrated,0.1,0,0.0,0,0.12099579242636749,6.341206707822887
Hp,Pavilion,27.0,Black,,Core i5,16 GB,Windows 10,,Unknown,,,4.5,"$1,999.99 ",1999.99,0.9758064516129032,True,Core i5,0.30434782608695654,Unknown,0.8,1,0.0,3,0.49366760168302953,6.4551894098491385
Other,Unknown Model,15.6,Unknown,,Unknown,8 GB,No OS,,Integrated,,,,$179.00 ,179.0,1.0,True,Unknown,0.13043478260869565,Integrated,0.0,0,0.0,8,0.13260869565217392,19.374083186805507
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,XPS,15.6,Platinum Silver,1 TB,Core i7 Family,32 GB,Windows 10,"Backlit Keyboard,Fingerprint Reader",Dedicated,,,3.2,"$1,799.81 ",1799.81,1.0,False,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,7,0.6230434782608696,9.05302837703528
Dell,Dell Inspiron,15.6,Black,256 GB,Intel Core i5,32 GB,Windows 10,,Integrated,Intel Iris Xe Graphics,,4.4,$745.99 ,745.99,0.22580645161290322,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.5056241234221599,17.725437695039307
Lenovo,Lenovo Ideapad,10.0,Unknown,,8032,8 GB,Windows 10,,Integrated,Intel UHD Graphics,,4.4,$495.00 ,495.0,0.9758064516129032,True,Unknown,0.13043478260869565,Integrated,0.0,0,0.0,0,0.13018934081346425,6.878162260466636
Lenovo,ThinkPad X1 Extreme,15.6,Black,512 GB,Intel Core i7,16 GB,Windows 10,,Dedicated,NVIDIA GeForce,,3.6,"$2,299.00 ",2299.0,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,0,0.48447405329593274,5.5110422340482
Hp,HP 255 G5,15.6,Gray,128 GB,AMD A Series,8 GB,Windows 10,HD Audio,Dedicated,,,3.6,$429.99 ,429.99,0.0967741935483871,False,AMD A Series,0.13043478260869565,Unknown,0.4,1,0.0,3,0.20228611500701266,12.30296832448564
Dell,Precision 7780 Laptop,17.0,Silver,512 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Nvidia RTX 2000 Ada,,,,"$2,902.90 ",2902.9,0.4838709677419355,False,Core i7,0.6521739130434783,Dedicated,0.9,2,0.0,7,0.5714305750350631,5.147941303909278
Dell,Inspiron 5510 Laptop,15.6,"Gray, Platinum Silver",1000 GB,Core i7,16 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,071.00 ",1071.0,0.9758064516129032,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.5336676016830295,13.031174338677157
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Dell,XPS 9730 Laptop,17.0,Platinum Silver,512 GB,Core i7,16 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 4050,,,,"$2,528.85 ",2528.85,0.4838709677419355,False,Core i7,0.30434782608695654,Dedicated,0.9,2,0.0,7,0.48447405329593274,5.010137452231969
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Vostro 7620 Laptop,16.0,Black,1000 GB,Core i7,40 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 3050,,,,"$1,281.52 ",1281.52,0.9758064516129032,False,Core i7,0.8260869565217391,Dedicated,0.9,2,0.5,7,0.7891023842917251,16.10312466224284
Dell,Precision 7780 Laptop,17.0,Silver,512 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Nvidia RTX A1000,,,,"$2,624.08 ",2624.08,0.4838709677419355,False,Core i7,0.6521739130434783,Dedicated,0.9,2,0.0,7,0.5714305750350631,5.6949326282423725
Dell,Alienware m18 Ryzen Edition Laptop,18.0,Black,512 GB,AMD Ryzen 7,32 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 4090,,,,"$3,072.76 ",3072.76,0.4838709677419355,False,Ryzen 7,0.6521739130434783,Dedicated,0.8500000000000001,2,1.0,7,0.8014305750350632,6.820865001628124
Dell,Latitude 5440 Laptop,14.0,Black,512 GB,Core i7,16 GB,Windows 11,Wifi & Bluetooth,Dedicated,,,,"$1,552.30 ",1552.3,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,7,0.48447405329593274,8.162008694245193
Dell,Alienware m16 Laptop,16.0,Black,1000 GB,Core i9,16 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 4070,,,,"$2,528.90 ",2528.9,0.9758064516129032,False,Core i9,0.30434782608695654,Dedicated,1.0,2,1.0,7,0.8236676016830295,8.51770343682487
Dell,Latitude 5530 Laptop,15.6,Black,1000 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Dedicated,,,,"$1,996.29 ",1996.29,0.9758064516129032,False,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,7,0.6206241234221599,8.130311944539455
Dell,Vostro 7620 Laptop,16.0,Black,1000 GB,Core i7,24 GB,Windows 10,Wifi & Bluetooth,Nvidia GeForce RTX 3050 Ti,,,,"$1,251.66 ",1251.66,0.9758064516129032,False,Core i7,0.4782608695652174,Dedicated,0.9,2,0.5,7,0.7021458625525947,14.670440536660125
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Latitude 5440 Laptop,14.0,Black,1000 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Dedicated,,,,"$1,670.17 ",1670.17,0.9758064516129032,False,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,7,0.6206241234221599,9.717849339746653
Dell,Latitude 5431 Laptop,14.0,Black,1000 GB,Core i5,16 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,066.53 ",1066.53,0.9758064516129032,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.49366760168302953,12.104970575421392
Dell,Inspiron 7415 2-in-1,14.0,Grey,256 GB,AMD Ryzen 7,8 GB,Windows 11,Wifi & Bluetooth,AMD Integrated Graphics,,,,$577.49 ,577.49,0.22580645161290322,False,Ryzen 7,0.13043478260869565,Integrated,0.8500000000000001,0,0.0,7,0.3951893408134643,17.89628723964009
Dell,Latitude 3440 Laptop,14.0,Black,1000 GB,Core i5,16 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,$871.03 ,871.03,0.9758064516129032,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.49366760168302953,14.82189392765367
Dell,Latitude 7440 Laptop,14.0,Black,256 GB,Core i7,16 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,312.82 ",1312.82,0.22580645161290322,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.4586676016830295,9.136819975320302
Dell,Latitude 5530 Laptop,15.6,Black,128 GB,Core i5,4 GB,Windows 11,Wifi & Bluetooth,Dedicated,,,,"$1,898.56 ",1898.56,0.0967741935483871,False,Core i5,0.043478260869565216,Unknown,0.8,1,0.0,7,0.3405469845722301,4.690886233124822
Dell,Alienware m18 Ryzen Edition Laptop,18.0,Black,512 GB,AMD Ryzen 7,32 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 4090,,,,"$3,072.76 ",3072.76,0.4838709677419355,False,Ryzen 7,0.6521739130434783,Dedicated,0.8500000000000001,2,1.0,7,0.8014305750350632,6.820865001628124
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Latitude 3420 Laptop,14.0,Black,256 GB,Core i5,8 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,$633.42 ,633.42,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3751893408134643,15.490338469830798
Dell,Latitude 7340 Laptop,13.3,Black,1000 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,715.63 ",1715.63,0.9758064516129032,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.6206241234221599,9.460350093997347
Dell,Latitude 3330 Laptop,13.3,Black,1000 GB,Core i3,4 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,$554.04 ,554.04,0.9758064516129032,False,Core i3,0.043478260869565216,Integrated,0.7000000000000001,0,0.0,7,0.38845021037868166,18.335654975460333
Dell,Precision 7770 Laptop,17.3,Silver,512 GB,Core i7,16 GB,Windows 11,Wifi & Bluetooth,Nvidia RTX A3000,,,,"$2,817.15 ",2817.15,0.4838709677419355,False,Core i7,0.30434782608695654,Dedicated,0.9,2,1.0,7,0.7344740532959326,6.818183324218068
Dell,Alienware m18 Ryzen Edition Laptop,18.0,Black,1000 GB,AMD Ryzen 7,32 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 4070,,,,"$2,200.53 ",2200.53,0.9758064516129032,False,Ryzen 7,0.6521739130434783,Dedicated,0.8500000000000001,2,1.0,7,0.8506241234221601,10.109102244936112
Dell,Latitude 5440 Laptop,14.0,Black,512 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,$997.74 ,997.74,0.4838709677419355,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5714305750350631,14.977808658686875
Dell,Latitude 5330 Laptop,13.3,Black,1000 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,535.10 ",1535.1,0.9758064516129032,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.6206241234221599,10.572901069483857
Dell,Latitude 7440 Laptop,14.0,Black,256 GB,Core i5,16 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,420.42 ",1420.42,0.22580645161290322,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.4186676016830295,7.708231756157291
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,14.0,Rose Gold,64 GB,Celeron N4000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.7,$389.99 ,389.99,0.03225806451612903,False,Celeron,0.30434782608695654,Integrated,0.25,0,0.0,3,0.17931276297335205,12.024303212822135
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Dell,Precision 7670 Laptop,16.0,Silver,1000 GB,Core i7,16 GB,Windows 11,Wifi & Bluetooth,Nvidia RTX A2000,,,,"$1,782.43 ",1782.43,0.9758064516129032,False,Core i7,0.30434782608695654,Dedicated,0.9,2,0.5,7,0.6586676016830295,9.663979648342597
Dell,Alienware m16 Ryzen Edition Laptop,16.0,Silver,1000 GB,AMD Ryzen 7,16 GB,Windows 11,Wifi & Bluetooth,AMD Radeon RX 7600,,,,"$1,811.42 ",1811.42,0.9758064516129032,False,Ryzen 7,0.30434782608695654,Dedicated,0.8500000000000001,2,0.0,7,0.5136676016830295,7.41592286287206
Dell,Latitude 7340 2-in-1,13.3,Black,256 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,944.65 ",1944.65,0.22580645161290322,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5456241234221599,7.337604563824561
Dell,Latitude 5440 Laptop,14.0,Black,256 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Dedicated,,,,"$1,589.67 ",1589.67,0.22580645161290322,False,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,7,0.5456241234221599,8.976122538037098
Dell,Alienware m18 Ryzen Edition Laptop,18.0,Black,512 GB,AMD Ryzen 7,16 GB,Windows 11,Wifi & Bluetooth,Nvidia GeForce RTX 4090,,,,"$2,994.02 ",2994.02,0.4838709677419355,False,Ryzen 7,0.30434782608695654,Dedicated,0.8500000000000001,2,1.0,7,0.7144740532959327,6.240709289637812
Dell,Latitude 7430 Laptop,14.0,Black,1000 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,774.79 ",1774.79,0.9758064516129032,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.6206241234221599,9.14500331406232
Dell,Latitude 5530 Laptop,15.6,Black,512 GB,Core i5,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,$953.82 ,953.82,0.4838709677419355,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.5314305750350632,14.57076320710321
Dell,Precision 7770 Laptop,17.3,Silver,512 GB,Core i9,32 GB,Windows 11,Wifi & Bluetooth,Nvidia RTX A3000,,,,"$2,815.30 ",2815.3,0.4838709677419355,False,Core i9,0.6521739130434783,Dedicated,1.0,2,1.0,7,0.861430575035063,8.001986046169653
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Vostro 3520 Laptop,15.6,Black,1000 GB,Core i7,16 GB,Windows 10,Wifi & Bluetooth,Integrated,,,,$968.87 ,968.87,0.9758064516129032,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.5336676016830295,14.404809434416627
Dell,Precision 7770 Laptop,17.3,Silver,1000 GB,Core i9,32 GB,Windows 11,Wifi & Bluetooth,Nvidia RTX A3000,,,,"$2,815.30 ",2815.3,0.9758064516129032,False,Core i9,0.6521739130434783,Dedicated,1.0,2,1.0,7,0.9106241234221599,8.45895390772843
Dell,Latitude 5540 Laptop,15.6,Black,256 GB,Core i5,16 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,$788.28 ,788.28,0.22580645161290322,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.4186676016830295,13.88964143588692
Dell,Latitude 5440 Laptop,14.0,Black,256 GB,Core i5,16 GB,Windows 10,Wifi & Bluetooth,Integrated,,,,$934.67 ,934.67,0.22580645161290322,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.4186676016830295,11.714216302096935
Dell,Precision 3470 Laptop,14.0,Silver,256 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,096.11 ",1096.11,0.22580645161290322,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5456241234221599,13.017920386677828
Msi,Vector GP66 12UGS-267,15.66,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,,1.8 GHz,5.0,"$1,599.00 ",1599.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.844155379731662
Msi,Stealth GS66 12UGS-025,15.6,Core Black,,Intel Core i9,32 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3070,1.8 GHz,1.0,"$1,699.00 ",1699.0,1.0,True,Core i9,0.6521739130434783,Unknown,1.0,1,0.0,10,0.6630434782608695,10.205888435662699
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Latitude 5440 Laptop,14.0,Black,512 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,341.23 ",1341.23,0.4838709677419355,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5714305750350631,11.141980727480181
Dell,Latitude 7440 Laptop,14.0,Black,512 GB,Core i7,32 GB,Windows 11,Wifi & Bluetooth,Integrated,,,,"$1,238.73 ",1238.73,0.4838709677419355,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5714305750350631,12.063935491284013
